CO,1975,2,54.21
CO,1975,3,54.35
CO,1975,4,55.26
CO,1976,1,54.73
CO,1976,2,59.76
CO,1976,3,59.82
CO,1976,4,61.9
CO,1977,1,64.37
CO,1977,2,65.63
CO,1977,3,69.15
CO,1977,4,73.22
CO,1978,1,76.24
CO,1978,2,80.13
CO,1978,3,84.44
CO,1978,4,87.98
CO,1979,1,91.79
CO,1979,2,94.87
CO,1979,3,97.74
CO,1979,4,99.62
CO,1980,1,100
CO,1980,2,102.29
CO,1980,3,106.73
CO,1980,4,106.58
CO,1981,1,106.46
CO,1981,2,108.67
CO,1981,3,114.81
CO,1981,4,114.56
CO,1982,1,119.41
CO,1982,2,121.27
CO,1982,3,122.35
CO,1982,4,126.87
CO,1983,1,126.82
CO,1983,2,125.66
CO,1983,3,127.09
CO,1983,4,122.12
CO,1984,1,126.59
CO,1984,2,126.25
CO,1984,3,126.47
CO,1984,4,124.36
CO,1985,1,127.13
CO,1985,2,126.44
CO,1985,3,127.35
CO,1985,4,124.89
CO,1986,1,129.37
CO,1986,2,130.24
CO,1986,3,129.35
CO,1986,4,128.75
CO,1987,1,130.43
CO,1987,2,128.91
CO,1987,3,126.11
CO,1987,4,124.88
CO,1988,1,125.84
CO,1988,2,125.65
CO,1988,3,124.58
CO,1988,4,123.77
CO,1989,1,124.09
CO,1989,2,125
CO,1989,3,127.52
CO,1989,4,127.05
CO,1990,1,127.39
CO,1990,2,128.33
CO,1990,3,129.32
CO,1990,4,129.76
CO,1991,1,131.26
CO,1991,2,132.83
CO,1991,3,133.95
CO,1991,4,136.2
CO,1992,1,138.22
CO,1992,2,141.29
CO,1992,3,144.32
CO,1992,4,147.1
CO,1993,1,149.81
CO,1993,2,153.55
CO,1993,3,157.82
CO,1993,4,161.7
CO,1994,1,166.56
CO,1994,2,173.97
CO,1994,3,178.6
CO,1994,4,179.64
CO,1995,1,183.2
CO,1995,2,186.81
CO,1995,3,190.59
CO,1995,4,193.51
CO,1996,1,195.91
CO,1996,2,198.63
CO,1996,3,200.88
CO,1996,4,203.56
CO,1997,1,205.83
CO,1997,2,208.66
CO,1997,3,211.9
CO,1997,4,215.2
CO,1998,1,218.27
CO,1998,2,220.85
CO,1998,3,225
CO,1998,4,227.7
CO,1999,1,231.96
CO,1999,2,239.09
CO,1999,3,246.98
CO,1999,4,251.3
CO,2000,1,260.8
CO,2000,2,267.18
CO,2000,3,274.24
CO,2000,4,280.46
CO,2001,1,288.33
CO,2001,2,294.16
CO,2001,3,299.71
CO,2001,4,302.17
CO,2002,1,305.69
CO,2002,2,309.01
CO,2002,3,313.45
CO,2002,4,315.36
CO,2003,1,316.23
CO,2003,2,317.64
CO,2003,3,319.01
CO,2003,4,322.78
CO,2004,1,325.12
CO,2004,2,327.61
CO,2004,3,332.17
CO,2004,4,335.26
CO,2005,1,338.83
CO,2005,2,343.79
CO,2005,3,349.1
CO,2005,4,352.31
CO,2006,1,353.34
CO,2006,2,354.96
